CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,ng_medio,ng_min,ng_max,n_pontos
1500347,Água Azul do Norte,PA,7113.955,8.179726218157894,5.91944681,10.54677647,38.0
1500404,Alenquer,PA,23645.452,3.232393587179487,0.73306362,8.90876373,117.0
1500503,Almeirim,PA,72954.798,2.319312699640103,0.71165906,7.40227643,389.0
1500602,Altamira,PA,159533.306,7.840615325296857,1.752597,14.24751365,859.0
1500701,Anajás,PA,6913.64,11.927532054285715,5.89325438,14.78290949,35.0
1500800,Ananindeua,PA,190.581,13.045759799999999,12.90888322,13.18263638,2.0
1500859,Anapu,PA,11895.27,4.700976604769231,2.78057955,6.78999313,65.0
1500909,Augusto Corrêa,PA,1099.619,0.9880877883333333,0.72405117,1.35773905,6.0
1500958,Aurora do Pará,PA,1811.84,8.55451301090909,6.83195735,9.90323123,11.0
1501006,Aveiro,PA,17074.053,7.63560076032258,5.46488138,10.01926653,93.0
1501105,Bagre,PA,4397.321,7.4764774915384615,5.90001372,10.17219653,26.0
1501204,Baião,PA,3759.834,8.727714291578948,7.07388529,12.39263884,19.0
1501253,Bannach,PA,2956.649,11.755852934117646,9.17688411,14.91190018,17.0
1501303,Barcarena,PA,1310.338,11.68186233,9.58835877,13.32289263,7.0
1501402,Belém,PA,1059.466,9.444240044285715,6.99502636,12.8553718,7.0
1501451,Belterra,PA,4398.418,7.560141827619047,5.98084412,9.74354189,21.0
1501501,Benevides,PA,187.826,12.298993849999999,11.80795616,12.79003154,2.0
1501576,Bom Jesus do Tocantins,PA,2816.604,7.298614484,6.37485716,8.17284088,15.0
1501600,Bonito,PA,586.976,6.81355693,6.2374173,7.29947818,3.0
1501709,Bragança,PA,2124.734,1.9809123941666666,0.89866739,3.56071973,12.0
1501725,Brasil Novo,PA,6362.575,3.55797945972973,2.73241927,4.12822243,37.0
1501758,Brejo Grande do Araguaia,PA,1288.477,5.372175188333333,5.06974178,5.540079,6.0
1501782,Breu Branco,PA,3941.904,7.435160608,6.1847508,8.20213135,25.0
1501808,Breves,PA,9566.572,10.576716430000001,7.2614569,12.12902468,49.0
1501907,Bujaru,PA,994.691,11.375006525,10.21866698,12.5892229,4.0
1501956,Cachoeira do Piriá,PA,2419.6,6.6679025975,4.71093363,8.06356493,12.0
1502004,Cachoeira do Arari,PA,3100.261,4.3414419660000005,2.87577355,5.88733996,15.0
1502103,Cametá,PA,3081.367,11.806547964666667,10.22627123,13.37696733,15.0
